Date,Time,Number of tweets,Additive score,Mean score,Standard deviation score,Number of positive,Percentage of positive
2022-05-07,6:30,66,5,0.1467553012806809,0.2075603588308958,16,0.2424242424242424
2022-05-07,6:45,45,10,0.2204471997295816,0.3260504864515759,16,0.3555555555555555
2022-05-07,7:0,15,0,0.0233646345014373,0.3026981504151603,3,0.2
2022-05-07,7:15,80,4,0.0760542986972723,0.3491499002090454,16,0.2
2022-05-07,7:30,73,7,0.1177646592961088,0.3529271526029321,17,0.2328767123287671
2022-05-07,7:45,9,0,0.0799728880325953,0.0652523773278072,0,0.0
2022-05-07,8:0,77,7,0.1039937848600184,0.2562083769972137,15,0.1948051948051948
2022-05-07,8:15,78,6,0.1060289332034209,0.1946354801411194,12,0.1538461538461538
2022-05-07,8:30,68,7,0.1409298232414157,0.2769845539253538,16,0.2352941176470588
2022-05-07,8:45,72,5,0.1047791881784279,0.2626866342381121,14,0.1944444444444444
2022-05-07,9:0,84,8,0.1048771738507119,0.2333133634991691,13,0.1547619047619047
2022-05-07,9:15,42,4,0.1210337616946725,0.2204911507574022,8,0.1904761904761904
2022-05-07,9:30,29,4,0.1257652517343903,0.268134090995788,4,0.1379310344827586
2022-05-07,9:45,14,1,0.1033296657593122,0.2226537331859449,2,0.1428571428571428
2022-05-07,10:0,73,6,0.1025562617315413,0.1827961112275792,8,0.1095890410958904
2022-05-07,10:15,85,10,0.1177985472495065,0.2368023407706437,18,0.2117647058823529
2022-05-07,10:30,67,4,0.1051715683094712,0.212329633479879,12,0.1791044776119403
2022-05-07,10:45,75,6,0.109710997591416,0.2165206514270066,11,0.1466666666666666
2022-05-07,11:0,82,7,0.1121281021808433,0.2293964758534694,14,0.1707317073170731
2022-05-07,11:15,73,6,0.0973299216887314,0.2430620297314168,13,0.1780821917808219
2022-05-07,11:30,65,2,0.0805207815236197,0.2541557619542035,10,0.1538461538461538
2022-05-07,11:45,60,6,0.1438233271318798,0.2253967403503499,16,0.2666666666666666
2022-05-07,12:0,85,1,0.0542243424474316,0.2045940480339528,5,0.0588235294117647
2022-05-07,12:15,111,6,0.0750351949880184,0.2198164644846767,12,0.1081081081081081
2022-05-07,12:30,78,3,0.0874340666565471,0.2134167256277425,11,0.141025641025641
2022-05-07,12:45,77,2,0.0684841760168118,0.2212825681408121,10,0.1298701298701298
2022-05-07,13:0,54,2,0.1093802629124925,0.1676778320015252,8,0.1481481481481481
2022-05-07,13:15,19,0,0.0613586370784201,0.2985100880997191,3,0.1578947368421052
2022-05-07,13:30,48,8,0.1676034502452239,0.2454923497681433,12,0.25
2022-05-07,13:45,50,5,0.1270055182091891,0.2320380950304996,11,0.22
2022-05-07,14:0,116,15,0.1636475696557618,0.3140861401658353,31,0.2672413793103448
2022-05-07,14:15,13,-1,-0.0058490962793047,0.2860995514547829,2,0.1538461538461538
2022-05-07,14:30,94,9,0.1188095319431592,0.2751467178314078,19,0.202127659574468
2022-05-07,14:45,140,10,0.1419754511576944,0.1770125184659029,33,0.2357142857142857
2022-05-07,15:0,106,9,0.1297711065777068,0.2229261425021688,18,0.1698113207547169
2022-05-07,15:15,98,4,0.0992668413186483,0.1722769966144948,18,0.1836734693877551
2022-05-07,15:30,100,19,0.1766184418834746,0.3007096774971763,28,0.28
2022-05-07,15:45,102,14,0.1430318259186677,0.2664446161598376,26,0.2549019607843137
2022-05-07,16:0,112,9,0.1233245652110781,0.2633622276373109,24,0.2142857142857142
2022-05-07,16:15,88,5,0.0890139830087057,0.2008072059904216,11,0.125
2022-05-07,16:30,92,9,0.1172007265622201,0.3160803566553021,25,0.2717391304347826
2022-05-07,16:45,94,5,0.0872611095484821,0.1848587664314792,12,0.1276595744680851
2022-05-07,17:0,91,0,0.0264788977955314,0.2874720947097182,7,0.0769230769230769
2022-05-07,17:15,111,6,0.0821202137247399,0.2608757684417786,20,0.1801801801801801
2022-05-07,17:30,94,5,0.0982969966122603,0.2466757990685321,15,0.1595744680851064
2022-05-07,17:45,101,12,0.1410089762475673,0.2769802296580432,19,0.1881188118811881
2022-05-07,18:0,103,10,0.1189305180530018,0.240926232482049,18,0.174757281553398
2022-05-07,18:15,91,7,0.1150994401189734,0.2505332087818697,16,0.1758241758241758
2022-05-07,18:30,97,4,0.0858748058462035,0.2099881181048287,11,0.1134020618556701
2022-05-07,18:45,72,6,0.0943531196034099,0.2189824122194788,9,0.125
2022-05-07,19:0,85,5,0.078363410356071,0.2117475831203223,11,0.1294117647058823
2022-05-07,19:15,92,5,0.106172933450738,0.2181949739427838,15,0.1630434782608695
2022-05-07,19:30,87,5,0.0901829924263145,0.1673336671110593,9,0.1034482758620689
2022-05-07,19:45,78,4,0.0937117548683323,0.1696219346835087,9,0.1153846153846153
2022-05-07,20:0,65,1,0.0558274749594812,0.2356690750128286,7,0.1076923076923077
2022-05-07,20:15,81,2,0.0685490380087292,0.1349506736104071,8,0.0987654320987654
2022-05-07,20:30,54,-1,0.0394792394471113,0.2478445067878392,5,0.0925925925925925
2022-05-07,20:45,69,7,0.0965906743473117,0.3019421066887264,11,0.1594202898550724
2022-05-07,21:0,67,6,0.1152304009840226,0.3113425796531283,12,0.1791044776119403
2022-05-07,21:15,74,-1,0.043047555231464,0.1509011848570958,2,0.027027027027027
2022-05-07,21:30,65,3,0.0943411033815489,0.1735528458329091,9,0.1384615384615384
2022-05-07,21:45,54,2,0.0645093096213208,0.1548621555971904,4,0.074074074074074
2022-05-07,22:0,85,4,0.0885856869740082,0.2343658574247935,11,0.1294117647058823
2022-05-07,22:15,83,-3,0.0051285224484212,0.2595284859369072,4,0.0481927710843373
2022-05-07,22:30,93,3,0.0462771873340331,0.1679776731332755,10,0.1075268817204301
2022-05-07,22:45,65,1,0.0657697450226316,0.1326344991210002,4,0.0615384615384615
2022-05-07,23:0,86,-2,-0.0006101918839957,0.2020321517661435,4,0.0465116279069767
2022-05-07,23:15,103,1,0.0528462245671566,0.2275941613237804,9,0.087378640776699
2022-05-07,23:30,84,1,0.0799031618794071,0.2060617611517595,7,0.0833333333333333
2022-05-07,23:45,80,2,0.0672821398358792,0.1477974245831066,6,0.075
2022-05-08,0:0,57,1,0.0890456694586758,0.1414907000161367,9,0.1578947368421052
2022-05-08,0:15,458,5,0.0449353864001655,0.201501837900154,42,0.0917030567685589
2022-05-08,0:30,407,9,0.0599464854907418,0.2208596051670831,45,0.1105651105651105
2022-05-08,0:45,362,4,0.0493311770620514,0.2023699110564237,36,0.0994475138121546
2022-05-08,1:0,314,6,0.0553586754701723,0.2147452215404733,35,0.1114649681528662
2022-05-08,1:15,269,2,0.05904468039023,0.2305195827247763,31,0.1152416356877323
2022-05-08,1:30,200,4,0.0672229577996768,0.2099334076729824,26,0.13
2022-05-08,1:45,156,3,0.0695005520843924,0.1900808923191793,19,0.1217948717948717
2022-05-08,2:0,104,-1,0.0607473789176975,0.2441905718439837,17,0.1634615384615384
2022-05-08,2:15,93,6,0.1031500524340538,0.2550303946756196,13,0.1397849462365591
2022-05-08,2:30,83,3,0.082357375080282,0.2422318088649081,11,0.1325301204819277
2022-05-08,2:45,68,3,0.0681881165022359,0.2759272078137756,11,0.1617647058823529
2022-05-08,3:0,79,-1,0.0292658498098107,0.2671292498156296,10,0.1265822784810126
2022-05-08,3:15,84,1,0.044083965842479,0.2099845431118725,10,0.119047619047619
2022-05-08,3:30,58,6,0.1364340454115179,0.2394471619664627,14,0.2413793103448276
2022-05-08,3:45,79,3,0.0757048456882468,0.2724390176182088,11,0.1392405063291139
2022-05-08,4:0,63,0,0.0609146291316146,0.1951339179102315,10,0.1587301587301587
2022-05-08,4:15,84,-1,0.0519182903060157,0.1470131757303891,6,0.0714285714285714
2022-05-08,4:30,51,2,0.0911459834771413,0.2543418605389181,10,0.196078431372549
2022-05-08,4:45,62,13,0.1922931152606202,0.2738761463487522,16,0.2580645161290322
2022-05-08,5:0,68,17,0.2362238392713205,0.2914962344387004,27,0.3970588235294117
2022-05-08,5:15,103,15,0.1595895189240357,0.2802248118719174,28,0.2718446601941747
2022-05-08,5:30,69,11,0.1586711621451852,0.2453482133895982,16,0.2318840579710145
2022-05-08,5:45,68,15,0.1931796883753336,0.3318131567929621,19,0.2794117647058823
2022-05-08,6:0,68,9,0.133923361701069,0.3108183624992323,12,0.1764705882352941
2022-05-08,6:15,87,5,0.0920578280420995,0.2143988415760662,13,0.1494252873563218
2022-05-08,6:30,62,6,0.1293126131603194,0.2881088270824914,14,0.2258064516129032
2022-05-08,6:45,64,13,0.1901922485703835,0.2634357121930318,20,0.3125
2022-05-08,7:0,73,10,0.1531729307217038,0.2625553836974845,16,0.2191780821917808
2022-05-08,7:15,73,5,0.090169231184082,0.2044936262600272,11,0.1506849315068493
2022-05-08,7:30,72,1,0.0585744280963101,0.2265185676948171,9,0.125
2022-05-08,7:45,64,6,0.1241577290347777,0.2303736157751688,10,0.15625
2022-05-08,8:0,78,7,0.110324601129366,0.2185618592152637,13,0.1666666666666666
2022-05-08,8:15,98,0,0.0496546347597043,0.2314054243533044,12,0.1224489795918367
2022-05-08,8:30,82,-1,0.0465067736804485,0.2273031043093846,12,0.1463414634146341
2022-05-08,8:45,75,-3,0.0164785437844693,0.2985114654754486,7,0.0933333333333333
2022-05-08,9:0,75,6,0.1023602533775071,0.2104572799553576,14,0.1866666666666666
2022-05-08,9:15,67,2,0.0717645463074988,0.1673335695759492,8,0.1194029850746268
2022-05-08,9:30,79,7,0.1307251654577123,0.3043208049708635,19,0.240506329113924
2022-05-08,9:45,91,7,0.1189376363674035,0.1941916066384256,16,0.1758241758241758
2022-05-08,10:0,81,3,0.0826472962148671,0.2095457328169455,12,0.1481481481481481
2022-05-08,10:15,103,2,0.0661794854988099,0.2293943868630897,13,0.1262135922330097
2022-05-08,10:30,71,8,0.1309691065804324,0.2356782920076178,14,0.1971830985915492
2022-05-08,10:45,74,7,0.1454411250148975,0.2052825198977309,13,0.1756756756756756
2022-05-08,11:0,96,9,0.1164476341655245,0.2872685493348226,17,0.1770833333333333
2022-05-08,11:15,94,4,0.0738472735380476,0.263329755776905,15,0.1595744680851064
2022-05-08,11:30,75,9,0.1277486320709188,0.3324890768981472,19,0.2533333333333333
2022-05-08,11:45,96,10,0.1371729050879366,0.2514027168056049,21,0.21875
2022-05-08,12:0,101,12,0.1259438878450874,0.2751571969993302,24,0.2376237623762376
2022-05-08,12:15,108,12,0.1389399838754562,0.2843214151686924,30,0.2777777777777778
2022-05-08,12:30,75,4,0.1057219994502763,0.2916139771253816,15,0.2
2022-05-08,12:45,73,2,0.0535938363611596,0.2328319699948047,8,0.1095890410958904
2022-05-08,13:0,89,3,0.0833600874037973,0.2002067784172239,16,0.1797752808988764
2022-05-08,13:15,108,7,0.1111732889699784,0.2327380673754498,27,0.25
2022-05-08,13:30,82,7,0.1294054940240684,0.2403877163540023,18,0.2195121951219512
2022-05-08,13:45,92,6,0.0882187611372817,0.2068005362347833,12,0.1304347826086956
2022-05-08,14:0,135,12,0.1327552610870312,0.2541496709038551,32,0.237037037037037
2022-05-08,14:15,115,6,0.0886307349428534,0.250705417939007,22,0.1913043478260869
2022-05-08,14:30,110,8,0.1012521767650138,0.2953570131466413,18,0.1636363636363636
2022-05-08,14:45,118,14,0.1627666598533169,0.25369694400701,41,0.3474576271186441
2022-05-08,15:0,92,6,0.100164349646429,0.2916891511671572,22,0.2391304347826087
2022-05-08,15:15,151,8,0.1150956579009132,0.2734876656040485,38,0.2516556291390728
2022-05-08,15:30,110,4,0.0894236624706536,0.2444314606137702,23,0.209090909090909
2022-05-08,15:45,137,8,0.0940832969440269,0.2310017760072145,17,0.1240875912408759
2022-05-08,16:0,109,7,0.1195783162053777,0.239206929112635,18,0.1651376146788991
2022-05-08,16:15,124,5,0.1091144548864254,0.2551516639467444,34,0.2741935483870967
2022-05-08,16:30,87,8,0.1529151944272306,0.2446369481741596,29,0.3333333333333333
2022-05-08,16:45,96,6,0.1339413544095199,0.2371538738865686,24,0.25
2022-05-08,17:0,113,11,0.1513972039359201,0.2251486373900677,27,0.2389380530973451
2022-05-08,17:15,156,5,0.0623185905920437,0.2466229265516533,22,0.141025641025641
2022-05-08,17:30,92,15,0.162795431937253,0.2664508666268311,22,0.2391304347826087
2022-05-08,17:45,87,4,0.0775102455725615,0.2144145352168632,14,0.160919540229885
2022-05-08,18:0,123,11,0.1163095419136125,0.2405988048085316,27,0.2195121951219512
2022-05-08,18:15,128,5,0.0701941558654652,0.1938397298347967,16,0.125
2022-05-08,18:30,144,17,0.141104824498244,0.2583762116850145,29,0.2013888888888889
2022-05-08,18:45,73,-1,0.030570897949885,0.2698066072592667,8,0.1095890410958904
2022-05-08,19:0,79,6,0.1066654734136654,0.2473528967353704,15,0.189873417721519
2022-05-08,19:15,100,5,0.0841648658178746,0.1910690198710458,16,0.16
2022-05-08,19:30,71,-1,0.0861512304900187,0.2576126804840217,15,0.2112676056338028
2022-05-08,19:45,65,9,0.1422062774117176,0.2969920908947022,17,0.2615384615384615
2022-05-08,20:0,95,14,0.1357821589531867,0.3003929347317099,24,0.2526315789473684
2022-05-08,20:15,88,10,0.117761163289701,0.2447839628744691,18,0.2045454545454545
2022-05-08,20:30,76,1,0.0865047069719845,0.1736968609739343,10,0.131578947368421
2022-05-08,20:45,52,1,0.0877432571186755,0.1404235926524697,10,0.1923076923076923
2022-05-08,21:0,64,-4,0.0054388912540161,0.270493089899986,8,0.125
2022-05-08,21:15,108,1,0.0677151674085676,0.1605333449503323,15,0.1388888888888889
2022-05-08,21:30,65,4,0.0999179972622257,0.1543067810681712,8,0.123076923076923
2022-05-08,21:45,82,3,0.0922591091054151,0.1764336312208031,10,0.1219512195121951
2022-05-08,22:0,103,0,0.0620214879078772,0.263758827696225,15,0.145631067961165
2022-05-08,22:15,76,-3,0.008192235076996,0.2427894038548863,6,0.0789473684210526
2022-05-08,22:30,61,-1,0.0265000394209608,0.2611768492755973,3,0.0491803278688524
2022-05-08,22:45,81,-1,0.0200274056743508,0.2664173746785896,4,0.0493827160493827
2022-05-08,23:0,89,3,0.0631687118766013,0.1890863867919654,9,0.1011235955056179
2022-05-08,23:15,115,-2,0.0472194869678629,0.2253211961020929,14,0.1217391304347826
2022-05-08,23:30,63,0,0.0628737624705074,0.228402097397452,9,0.1428571428571428
2022-05-08,23:45,79,5,0.0922028804551574,0.2220108197167097,10,0.1265822784810126
2022-05-09,0:0,61,5,0.1000401859217491,0.2415489348854374,9,0.1475409836065573
2022-05-09,0:15,430,9,0.0655347562351719,0.2199483758779717,50,0.1162790697674418
2022-05-09,0:30,340,8,0.070420964518288,0.2282652337224316,43,0.1264705882352941
2022-05-09,0:45,297,8,0.0696974051410727,0.2471160023151222,40,0.1346801346801346
2022-05-09,1:0,249,18,0.1035997159666864,0.2462453938132279,43,0.1726907630522088
2022-05-09,1:15,180,13,0.0946152562275528,0.2123230556485352,24,0.1333333333333333
2022-05-09,1:30,99,5,0.0777542561273833,0.2595140997631402,15,0.1515151515151515
2022-05-09,1:45,65,0,0.0421220543865974,0.3129828547888602,11,0.1692307692307692
2022-05-09,2:0,92,11,0.1481372302995346,0.2848232282217793,20,0.217391304347826
2022-05-09,2:15,109,5,0.0912760740504899,0.2241701961445617,18,0.1651376146788991
2022-05-09,2:30,75,0,0.0440711995152135,0.2189554711326054,5,0.0666666666666666
2022-05-09,2:45,185,3,-0.0100678610917482,0.1822071004286226,11,0.0594594594594594
2022-05-09,3:0,91,-3,-0.0261726210835379,0.2272204224009373,5,0.0549450549450549
2022-05-09,3:15,97,5,0.0950022098157055,0.2681324629637101,19,0.1958762886597938
2022-05-09,3:30,94,5,0.0939807860884181,0.1982301115911104,10,0.1063829787234042
2022-05-09,3:45,87,8,0.1326851295253754,0.229257907283337,15,0.1724137931034483
2022-05-09,4:0,96,6,0.0983502356830285,0.274641805476927,14,0.1458333333333333
2022-05-09,4:15,99,4,0.0699419424718603,0.2480970486365048,8,0.0808080808080808
2022-05-09,4:30,74,7,0.1281565019256762,0.2178663469123901,12,0.1621621621621621
2022-05-09,5:15,96,2,0.0626339800170778,0.2679780924776441,15,0.15625
2022-05-09,6:30,96,7,0.1137815140439973,0.3143248254682196,21,0.21875
2022-05-09,6:45,82,0,0.0593090785167566,0.2864058136088677,13,0.1585365853658536
2022-05-09,7:0,54,5,0.1335495489873681,0.2177233414779892,10,0.1851851851851851
2022-05-09,7:15,111,5,0.0641307634897194,0.2774102964524783,16,0.1441441441441441
2022-05-09,7:30,88,8,0.1302862833201123,0.2557584180727607,16,0.1818181818181818
2022-05-09,7:45,91,5,0.0846727125981188,0.2530903385023921,14,0.1538461538461538
2022-05-09,8:0,92,3,0.0689036876985641,0.3060660932818781,15,0.1630434782608695
2022-05-09,8:15,113,8,0.1009570878922148,0.2401649961640219,16,0.1415929203539823
2022-05-09,8:30,91,4,0.0827681155527358,0.2496544602822157,12,0.1318681318681318
2022-05-09,8:45,110,7,0.1136829491069709,0.3017558902146079,28,0.2545454545454545
2022-05-09,9:0,119,5,0.0934694463488872,0.2833952782986804,25,0.2100840336134453
2022-05-09,9:15,126,12,0.142794808978954,0.2298479225501331,31,0.246031746031746
2022-05-09,9:30,90,10,0.1160601318244718,0.252565034389088,19,0.2111111111111111
2022-05-09,9:45,93,13,0.1504712291762873,0.2697005196950707,19,0.2043010752688172
2022-05-09,10:0,73,3,0.0890067174252479,0.2255054784196341,11,0.1506849315068493
2022-05-09,10:15,103,7,0.0892776631460823,0.2829697921642287,21,0.203883495145631
2022-05-09,10:30,113,10,0.1089167926188525,0.245872901989429,25,0.2212389380530973
2022-05-09,10:45,121,10,0.0817648843123215,0.2661396926345128,20,0.1652892561983471
2022-05-09,11:0,186,11,0.0473708424276562,0.3037122582040174,30,0.1612903225806451
2022-05-09,11:15,171,13,0.1077191603985446,0.2634471101102184,35,0.2046783625730994
2022-05-09,11:30,121,10,0.1013422851943341,0.3375840895961497,24,0.1983471074380165
2022-05-09,11:45,112,2,0.0547245544356493,0.2786232576862548,17,0.1517857142857142
2022-05-09,12:0,130,8,0.0895289923673352,0.2796569267360808,21,0.1615384615384615
2022-05-09,12:15,161,11,0.1050844443094286,0.2257606493278876,21,0.1304347826086956
2022-05-09,12:30,105,5,0.0817652724905028,0.2556866728663051,18,0.1714285714285714
2022-05-09,12:45,112,10,0.1240769052902968,0.2651780346981493,27,0.2410714285714285
2022-05-09,13:0,159,9,0.0928884394138864,0.2051021327920331,21,0.1320754716981132
2022-05-09,13:15,170,8,0.0767481340917156,0.2216167283562956,20,0.1176470588235294
2022-05-09,13:30,128,-2,0.0322009356641501,0.3246154404883041,24,0.1875
2022-05-09,13:45,138,6,0.0953955176941024,0.2315253013168657,25,0.181159420289855
2022-05-09,14:0,163,3,0.0873874544588837,0.2515627591961006,26,0.1595092024539877
2022-05-09,14:15,145,6,0.0875782322845068,0.1964971824892625,22,0.1517241379310344
2022-05-09,14:30,189,6,0.1094116457545804,0.229066349732834,40,0.2116402116402116
2022-05-09,14:45,143,5,0.0954588165024777,0.2467117705366613,32,0.2237762237762237
2022-05-09,15:0,123,6,0.107530536035424,0.2967446890421033,31,0.2520325203252032
2022-05-09,15:15,134,5,0.0536362996825308,0.2219892884206014,16,0.1194029850746268
2022-05-09,15:30,123,7,0.0723128945839296,0.2613522942056828,21,0.1707317073170731
2022-05-09,15:45,154,14,0.1035527271617736,0.2492730453848563,26,0.1688311688311688
2022-05-09,16:0,126,2,0.0472400679238258,0.2952029658040225,17,0.1349206349206349
2022-05-09,16:15,81,3,0.0785078326136701,0.2901663951506878,16,0.1975308641975308
2022-05-09,16:30,122,16,0.1449379996724854,0.2898627125686598,28,0.2295081967213114
2022-05-09,16:45,138,5,0.0786187745009859,0.2809201964853692,29,0.2101449275362318
2022-05-09,17:0,144,2,0.0401250685940289,0.3327998516522261,28,0.1944444444444444
2022-05-09,17:15,277,-5,-0.0114200087280991,0.2423935215590204,17,0.0613718411552346
2022-05-09,17:30,127,-1,0.0126249493121748,0.3234922181337746,14,0.1102362204724409
2022-05-09,17:45,139,7,0.0787077515667451,0.3063929885709662,24,0.1726618705035971
2022-05-09,18:0,154,10,0.1273539617548805,0.2501202315189764,39,0.2532467532467532
2022-05-09,18:15,196,10,0.0375292636881753,0.2707804213704156,21,0.1071428571428571
2022-05-09,18:30,124,0,0.0409495844918813,0.2278556455407065,9,0.0725806451612903
2022-05-09,18:45,168,0,0.0041624646622776,0.2511393349002168,14,0.0833333333333333
2022-05-09,19:0,145,1,0.0383297938725043,0.3366162837509531,23,0.1586206896551724
2022-05-09,19:15,150,-3,0.0074733810033649,0.2755249655968247,15,0.1
